GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_
"TRAVESSA MALVA PAVAO, 205, SAO PAULO, SAO PAULO - BRASIL","252064459054000020","252","064","459054","00","0020",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",70.00,75.00,TRAVESSA MALVA PAVAO,"205",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6337253","-46,4579561"
"TRAVESSA CRAVO DIVINO, 332, SAO PAULO, SAO PAULO - BRASIL","252064459062000034","252","064","459062","00","0034",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,74.00,TRAVESSA CRAVO DIVINO,"332",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6336301","-46,457663"
"TRAVESSA CRAVO DIVINO, 344, SAO PAULO, SAO PAULO - BRASIL","252064459062000031","252","064","459062","00","0031",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,71.00,TRAVESSA CRAVO DIVINO,"344",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6337119","-46,4577051"
"TRAVESSA CRAVO DIVINO, 300, SAO PAULO, SAO PAULO - BRASIL","252064459062000042","252","064","459062","00","0042",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,76.00,TRAVESSA CRAVO DIVINO,"300",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6333228","-46,45766"
"TRAVESSA CRAVO DIVINO, 312, SAO PAULO, SAO PAULO - BRASIL","252064459062000039","252","064","459062","00","0039",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,76.00,TRAVESSA CRAVO DIVINO,"312",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,633478","-46,4576788"
"TRAVESSA CRAVO DIVINO, 360, SAO PAULO, SAO PAULO - BRASIL","252064459062000027","252","064","459062","00","0027",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,72.00,TRAVESSA CRAVO DIVINO,"360",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6338386","-46,4577309"
"TRAVESSA CRAVO DIVINO, 290, SAO PAULO, SAO PAULO - BRASIL","252064459062000046","252","064","459062","00","0046",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,72.00,TRAVESSA CRAVO DIVINO,"290",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6332265","-46,457614"
"TRAVESSA CRAVO DIVINO, 320, SAO PAULO, SAO PAULO - BRASIL","252064459062000037","252","064","459062","00","0037",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,75.00,TRAVESSA CRAVO DIVINO,"320",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6335029","-46,4576835"
"TRAVESSA CRAVO DIVINO, 286, SAO PAULO, SAO PAULO - BRASIL","252064459062000045","252","064","459062","00","0045",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,76.00,TRAVESSA CRAVO DIVINO,"286",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6332073","-46,4576029"
"TRAVESSA CRAVO DIVINO, 324, SAO PAULO, SAO PAULO - BRASIL","252064459062000036","252","064","459062","00","0036",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,75.00,TRAVESSA CRAVO DIVINO,"324",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6335403","-46,4576976"
"TRAVESSA CRAVO DIVINO, 352, SAO PAULO, SAO PAULO - BRASIL","252064459062000029","252","064","459062","00","0029",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,71.00,TRAVESSA CRAVO DIVINO,"352",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6337575","-46,457721"
"TRAVESSA CRAVO DIVINO, 278, SAO PAULO, SAO PAULO - BRASIL","252064459062000048","252","064","459062","00","0048",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,103.00,TRAVESSA CRAVO DIVINO,"278",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6331303","-46,4575478"
"TRAVESSA CRAVO DIVINO, 364, SAO PAULO, SAO PAULO - BRASIL","252064459062000026","252","064","459062","00","0026",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,76.00,TRAVESSA CRAVO DIVINO,"364",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6338785","-46,457739"
"TRAVESSA CRAVO DIVINO, 304, SAO PAULO, SAO PAULO - BRASIL","252064459062000041","252","064","459062","00","0041",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,106.00,TRAVESSA CRAVO DIVINO,"304",D,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTR,"2021","-23,6333959","-46,4575439"
