GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_,COND
"RUA NIDERAU FELIX MACHADO, 243, SAO PAULO, SAO PAULO - BRASIL","090398101052000054","090","398","101052","00","0054",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",248.00,142.00,RUA NIDERAU FELIX MACHADO,"243",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6710769","-46,6847249","0"
"TRAVESSA DAS PALMEIRINHAS, 26, SAO PAULO, SAO PAULO - BRASIL","181094441341000030","181","094","441341","00","0030",CL,CRE,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",72.00,48.00,TRAVESSA DAS PALMEIRINHAS,"26",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6731704","-46,7956122","0"
"RUA DAS OITICICAS, 680, SAO PAULO, SAO PAULO - BRASIL","089506202665000560","089","506","202665","00","0560",JA,JAB,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",167.00,58.00,RUA DAS OITICICAS,"680",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6395328","-46,6505784","0"
"RUA GENERAL ALDEVIO BARBOSA DE LEMOS, 3, SAO PAULO, SAO PAULO - BRASIL","089528005835000043","089","528","005835","00","0043",JA,JAB,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",50.00,68.00,RUA GENERAL ALDEVIO BARBOSA DE LEMOS,"3",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6473105","-46,6559969","0"
"AV ESTEVAO MENDONCA, 146, SAO PAULO, SAO PAULO - BRASIL","089528058734000042","089","528","058734","00","0042",JA,JAB,"2",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",40.00,172.00,AV ESTEVAO MENDONCA,"146",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6473415","-46,6561307","0"
"RUA DOUTOR FABRICIO VAMPRE, 120, SAO PAULO, SAO PAULO - BRASIL","037035068772000164","037","035","068772","00","0164",VM,VMN,"3",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",2057.00,2256.00,RUA DOUTOR FABRICIO VAMPRE,"120",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,5834089","-46,639894","0"
"RUA SANTA LUCIA DO BORORE, 115, SAO PAULO, SAO PAULO - BRASIL","269008251968000026","269","008","251968","00","0026",SO,GRA,"1",S,S,ZEPAM,"0",,,"0","0",S,QA,"11",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",280.00,2514.00,RUA SANTA LUCIA DO BORORE,"115",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,7753335","-46,6461946","0"
"RUA BARRANIA, 267, SAO PAULO, SAO PAULO - BRASIL","089255028762000074","089","255","028762","00","0074",JA,JAB,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1292.00,2990.00,RUA BARRANIA,"267",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6440755","-46,6516709","0"
"RUA MARIA PAIS DE BARROS, 198, SAO PAULO, SAO PAULO - BRASIL","120164133159000045","120","164","133159","00","0045",AD,CAD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"15",,L,"16050","2014",PI,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",109.00,102.00,RUA MARIA PAIS DE BARROS,"198",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6649088","-46,6639063","0"
"RUA ROMAO BOETA, 155, SAO PAULO, SAO PAULO - BRASIL","273010360147000001","273","010","360147","00","0001",PA,PLH,"1",S,S,ZMA,"0",,,"0","0",S,ZPDS,"0",,,"0","0",QA,"11",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",900.00,3515.00,RUA ROMAO BOETA,"155",,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,8093089","-46,7352851","0"
"RUA POLINESIA, 52, SAO PAULO, SAO PAULO - BRASIL","179021354147000036","179","021","354147","00","0036",MB,JDA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",172.00,126.00,RUA POLINESIA,"52",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,7050294","-46,7757581","0"
"RUA JOAO GARIBALDI DOS SANTOS, 53, SAO PAULO, SAO PAULO - BRASIL","121222738875000148","121","222","738875","00","0148",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",170.00,125.00,RUA JOAO GARIBALDI DOS SANTOS,"53",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6880203","-46,673453","0"
"RUA POLINESIA, 60, SAO PAULO, SAO PAULO - BRASIL","179021354147000035","179","021","354147","00","0035",MB,JDA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",270.00,138.00,RUA POLINESIA,"60",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,704987","-46,7758242","0"
"RUA NARIMATSU KEIJO, 41, SAO PAULO, SAO PAULO - BRASIL","090298737100000145","090","298","737100","00","0145",SA,CGR,"1",S,S,ZC,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",132.00,106.00,RUA NARIMATSU KEIJO,"41",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6746518","-46,6838591","0"
"RUA VAPABUSSU, 532, SAO PAULO, SAO PAULO - BRASIL","089393194832000045","089","393","194832","00","0045",SA,CBE,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",72.00,76.00,RUA VAPABUSSU,"532",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6332264","-46,6642369","0"
"RUA ELVIRA GARRELI WAFAE, 355, SAO PAULO, SAO PAULO - BRASIL","178039601047000035","178","039","601047","00","0035",SO,CDU,"1",S,S,ZEUA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",800.00,768.00,RUA ELVIRA GARRELI WAFAE,"355",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,741563","-46,707455","0"
"AV CARLOS CALDEIRA FILHO, 2205, SAO PAULO, SAO PAULO - BRASIL","168177465445000025","168","177","465445","00","0025",MB,JDS,"3",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1020.00,AV CARLOS CALDEIRA FILHO,"2205",D,0.00,0.00,U,,,LOTE COM ENDEREÃ‡O APROXIMADO,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6460005","-46,7526379","0"
"RUA MANOEL NOBREGA DE ALBUQUERQUE, 19, SAO PAULO, SAO PAULO - BRASIL","277046360023000109","277","046","360023","00","0109",PA,PLH,"1",S,S,ZMA,"0",,,"0","0",S,QA,"11",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",242.00,350.00,RUA MANOEL NOBREGA DE ALBUQUERQUE,"19",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,8243515","-46,7207806","0"
"RUA GREGORIO DOS REIS MELLO, 389, SAO PAULO, SAO PAULO - BRASIL","179028633429000176","179","028","633429","00","0176",MB,JDA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,125.00,RUA GREGORIO DOS REIS MELLO,"389",D,0.00,0.00,U,,,LOTE COM ENDEREÃ‡O APROXIMADO,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6998282","-46,7739814","0"
"RUA CHAFIC GANEM, 102, SAO PAULO, SAO PAULO - BRASIL","049094323780000734","049","094","323780","00","0734",IP,SAC,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",121.00,125.00,RUA CHAFIC GANEM,"102",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6232643","-46,6064748","0"
"RUA VAPABUSSU, 536, SAO PAULO, SAO PAULO - BRASIL","089393194832000043","089","393","194832","00","0043",SA,CBE,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",73.00,76.00,RUA VAPABUSSU,"536",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,633213","-46,6642113","0"
"RUA JOAO GARIBALDI DOS SANTOS, 53, SAO PAULO, SAO PAULO - BRASIL","121222738875000147","121","222","738875","00","0147",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,125.00,RUA JOAO GARIBALDI DOS SANTOS,"53",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6880203","-46,673453","0"
"RUA MAXIMO PAULINO DOS REIS, 24, SAO PAULO, SAO PAULO - BRASIL","177154795232000064","177","154","795232","00","0064",SO,CDU,"2",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1600.00,1157.00,RUA MAXIMO PAULINO DOS REIS,"24",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,735909","-46,7011689","0"
"RUA CARDOSO MOREIRA, 182, SAO PAULO, SAO PAULO - BRASIL","169142741825000093","169","142","741825","00","0093",CL,CLM,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",60.00,125.00,RUA CARDOSO MOREIRA,"182",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,63257","-46,7560578","0"
"RUA MARIA PAIS DE BARROS, 190, SAO PAULO, SAO PAULO - BRASIL","120164133159000047","120","164","133159","00","0047",AD,CAD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"15",,L,"16050","2014",PI,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",108.00,100.00,RUA MARIA PAIS DE BARROS,"190",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6648371","-46,6639834","0"
"AV CARLOS CALDEIRA FILHO, 2205, SAO PAULO, SAO PAULO - BRASIL","168177465445000024","168","177","465445","00","0024",MB,JDS,"2",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1516.00,3628.00,AV CARLOS CALDEIRA FILHO,"2205",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6460005","-46,7526379","0"
"RUA MAJOR LUCIO DIAS RAMOS, 385, SAO PAULO, SAO PAULO - BRASIL","174046615781000092","174","046","615781","00","0092",SO,GRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",375.00,324.00,RUA MAJOR LUCIO DIAS RAMOS,"385",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,7678309","-46,6823866","0"
"RUA CHAFIC GANEM, 98, SAO PAULO, SAO PAULO - BRASIL","049094323780000735","049","094","323780","00","0735",IP,SAC,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",121.00,125.00,RUA CHAFIC GANEM,"98",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6231331","-46,606609","0"
"ALAMEDA ARAPANES, 1131, SAO PAULO, SAO PAULO - BRASIL","041183020591000293","041","183","020591","00","0293",VM,MOE,"2",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1800.00,ALAMEDA ARAPANES,"1131",R,0.00,0.00,U,,,LOTE COM ENDEREÃ‡O APROXIMADO,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6070824","-46,667188","0"
"RUA NARIMATSU KEIJO, 39, SAO PAULO, SAO PAULO - BRASIL","090298737100000144","090","298","737100","00","0144",SA,CGR,"1",S,S,ZC,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",134.00,108.00,RUA NARIMATSU KEIJO,"39",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6746847","-46,6838469","0"
"RUA VAPABUSSU, 534, SAO PAULO, SAO PAULO - BRASIL","089393194832000044","089","393","194832","00","0044",SA,CBE,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",72.00,75.00,RUA VAPABUSSU,"534",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,633217","-46,6642044","0"
"RUA DAS TRES MARIAS, 204, SAO PAULO, SAO PAULO - BRASIL","181049191400000252","181","049","191400","00","0252",MB,JDA,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",137.00,101.00,RUA DAS TRES MARIAS,"204",D,0.00,0.00,U,,,LOTE COM ENDEREÃ‡O APROXIMADO,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,699658","-46,7876142","0"
"RUA DAS TRES MARIAS, 204, SAO PAULO, SAO PAULO - BRASIL","181049191400000253","181","049","191400","00","0253",MB,JDA,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",141.00,99.00,RUA DAS TRES MARIAS,"204",D,0.00,0.00,U,,,LOTE COM ENDEREÃ‡O APROXIMADO,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,699658","-46,7876142","0"
"RUA DEMAS ZITTO, 473, SAO PAULO, SAO PAULO - BRASIL","259026251542000046","259","026","251542","00","0046",SO,GRA,"1",S,S,ZC-ZEIS,"0",,,"0","0",S,ZEIS-1,"0",,,"0","0",QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",440.00,250.00,RUA DEMAS ZITTO,"473",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,7446042","-46,6693302","0"
"RUA MAJOR LUCIO DIAS RAMOS, 393, SAO PAULO, SAO PAULO - BRASIL","174046615781000093","174","046","615781","00","0093",SO,GRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",262.00,324.00,RUA MAJOR LUCIO DIAS RAMOS,"393",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,7677759","-46,68234","0"
"AV DOM PEDRO I, 840, SAO PAULO, SAO PAULO - BRASIL","035044159670000225","035","044","159670","00","0225",IP,IPI,"2",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",398.00,748.00,AV DOM PEDRO I,"840",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,5728391","-46,611233","0"
"RUA ANTIPODAS, 21, SAO PAULO, SAO PAULO - BRASIL","179022659207000018","179","022","659207","00","0018",MB,JDA,"1",S,S,ZEIS-1,"0",,,"0","0",S,ZPDS,"0",,,"0","0",QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",300.00,287.00,RUA ANTIPODAS,"21",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6920549","-46,7468859","0"
"RUA ACACCIO FONTOURA, 738, SAO PAULO, SAO PAULO - BRASIL","178144763063000065","178","144","763063","00","0065",SO,CDU,"2",S,S,ZC-ZEIS,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",498.00,498.00,RUA ACACCIO FONTOURA,"738",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,7349177","-46,7116849","0"
"RUA MARCOS FERNANDES, 200, SAO PAULO, SAO PAULO - BRASIL","046247129666000431","046","247","129666","00","0431",IP,CUR,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",ZEPEC,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,38.00,RUA MARCOS FERNANDES,"200",,0.00,0.00,U,,,ZEPEC-AUE.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6173468","-46,623968","0"
"RUA MARIA PAIS DE BARROS, 194, SAO PAULO, SAO PAULO - BRASIL","120164133159000046","120","164","133159","00","0046",AD,CAD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"15",,L,"16050","2014",PI,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",109.00,101.00,RUA MARIA PAIS DE BARROS,"194",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6648785","-46,6639739","0"
"RUA AREIA ALVAS, 385, SAO PAULO, SAO PAULO - BRASIL","094188129313000029","094","188","129313","00","0029",MB,JDS,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",155.00,163.00,RUA AREIA ALVAS,"385",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6766098","-46,7391334","0"
"RUA NOSSA SENHORA DAS MERCES, 430, SAO PAULO, SAO PAULO - BRASIL","049077147109000046","049","077","147109","00","0046",IP,SAC,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,367.00,RUA NOSSA SENHORA DAS MERCES,"430",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6214873","-46,6082158","0"
"RUA MANOEL NOBREGA DE ALBUQUERQUE, 15, SAO PAULO, SAO PAULO - BRASIL","277046360023000110","277","046","360023","00","0110",PA,PLH,"2",S,S,ZMA,"0",,,"0","0",S,QA,"11",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1928.00,1935.00,RUA MANOEL NOBREGA DE ALBUQUERQUE,"15",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,8261184","-46,7172552","0"
"RUA JANGADA NOVA, 186, SAO PAULO, SAO PAULO - BRASIL","163068683124000086","163","068","683124","00","0086",SO,CDU,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",320.00,125.00,RUA JANGADA NOVA,"186",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,7306893","-46,7032124","0"
"RUA DOS CALANGOS, 147, SAO PAULO, SAO PAULO - BRASIL","173272205265000087","173","272","205265","00","0087",AD,PDR,"1",S,S,ZCA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1520.00,800.00,RUA DOS CALANGOS,"147",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,7010864","-46,6425748","0"
"RUA HUET BACELAR, 416, SAO PAULO, SAO PAULO - BRASIL","040215088650000083","040","215","088650","00","0083",IP,IPI,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",148.00,93.00,RUA HUET BACELAR,"416",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,5937527","-46,6156995","0"
"RUA HUET BACELAR, 410, SAO PAULO, SAO PAULO - BRASIL","040215088650000084","040","215","088650","00","0084",IP,IPI,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",149.00,94.00,RUA HUET BACELAR,"410",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,5936729","-46,6157346","0"
"RUA JANGADA NOVA, 186, SAO PAULO, SAO PAULO - BRASIL","163068683124000087","163","068","683124","00","0087",SO,CDU,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",283.00,125.00,RUA JANGADA NOVA,"186",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,7306893","-46,7032124","0"
"RUA PAOLO PORPORA, 200, SAO PAULO, SAO PAULO - BRASIL","180057661783000045","180","057","661783","00","0045",MB,JDA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",524.00,288.00,RUA PAOLO PORPORA,"200",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6934716","-46,7857342","0"
"ESTRADA DO CAMPO LIMPO, 4514, SAO PAULO, SAO PAULO - BRASIL","169096346829000013","169","096","346829","00","0013",CL,CLM,"2",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",970.00,933.00,ESTRADA DO CAMPO LIMPO,"4514",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6253734","-46,7648595","0"
"RUA MARIA CELINA, 77, SAO PAULO, SAO PAULO - BRASIL","046013131911000059","046","013","131911","00","0059",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",151.00,105.00,RUA MARIA CELINA,"77",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3",,"-23,6014996","-46,618303","0"
