GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_M,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_,COND
"RUA CRISTOVAO BENITEZ, 78,
SAO PAULO, SAO PAULO - BRASIL","192191450588000022","192","191","4505","00","0022",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,125.00,RUA CRISTOVAO BENITEZ,"78",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5124088","-46,3807477","0"
"RUA CRISTOVAO BENITEZ, 79,
SAO PAULO, SAO PAULO - BRASIL","192191450588000023","192","191","4505","00","0023",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",300.00,125.00,RUA CRISTOVAO BENITEZ,"79",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5133801","-46,3813175","0"
"RUA CRISTOVAO BENITEZ, 80,
SAO PAULO, SAO PAULO - BRASIL","192191450588000024","192","191","4505","00","0024",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",98.00,123.00,RUA CRISTOVAO BENITEZ,"80",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5125361","-46,3806019","0"
"RUA CRISTOVAO BENITEZ, 81,
SAO PAULO, SAO PAULO - BRASIL","192191450588000025","192","191","4505","00","0025",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",99.00,124.00,RUA CRISTOVAO BENITEZ,"81",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5125871","-46,3805537","0"
"RUA CRISTOVAO BENITEZ, 82,
SAO PAULO, SAO PAULO - BRASIL","192191450588000026","192","191","4505","00","0026",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",99.00,124.00,RUA CRISTOVAO BENITEZ,"82",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5125977","-46,3805437","0"
"RUA CRISTOVAO BENITEZ, 83,
SAO PAULO, SAO PAULO - BRASIL","192191450588000027","192","191","4505","00","0027",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",221.00,138.00,RUA CRISTOVAO BENITEZ,"83",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5126228","-46,3805109","0"
"RUA MARIA JACINTA, 36,
SAO PAULO, SAO PAULO - BRASIL","192192450600000001","192","192","4506","00","0001",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,188.00,RUA MARIA JACINTA,"36",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5132488","-46,381528","0"
"RUA MARIA JACINTA, 37,
SAO PAULO, SAO PAULO - BRASIL","192192450600000002","192","192","4506","00","0002",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",102.00,127.00,RUA MARIA JACINTA,"37",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,512916","-46,3815122","0"
"RUA MARIA JACINTA, 38,
SAO PAULO, SAO PAULO - BRASIL","192192450600000003","192","192","4506","00","0003",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",218.00,136.00,RUA MARIA JACINTA,"38",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5132631","-46,3815159","0"
"RUA MARIA JACINTA, 39,
SAO PAULO, SAO PAULO - BRASIL","192192450600000004","192","192","4506","00","0004",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",102.00,128.00,RUA MARIA JACINTA,"39",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,512927","-46,3814372","0"
"RUA MARIA JACINTA, 40,
SAO PAULO, SAO PAULO - BRASIL","192192450600000005","192","192","4506","00","0005",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",63.00,125.00,RUA MARIA JACINTA,"40",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5129892","-46,3813478","0"
"RUA MARIA JACINTA, 41,
SAO PAULO, SAO PAULO - BRASIL","192192450600000006","192","192","4506","00","0006",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",65.00,129.00,RUA MARIA JACINTA,"41",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,513112","-46,3814032","0"
"RUA MARIA JACINTA, 42,
SAO PAULO, SAO PAULO - BRASIL","192192450600000007","192","192","4506","00","0007",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",103.00,129.00,RUA MARIA JACINTA,"42",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5131437","-46,3813935","0"
"RUA MARIA JACINTA, 43,
SAO PAULO, SAO PAULO - BRASIL","192192450600000008","192","192","4506","00","0008",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",205.00,128.00,RUA MARIA JACINTA,"43",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5132025","-46,3813925","0"
"RUA MARIA JACINTA, 44,
SAO PAULO, SAO PAULO - BRASIL","192192450600000009","192","192","4506","00","0009",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,126.00,RUA MARIA JACINTA,"44",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5131919","-46,3812877","0"
"RUA MARIA JACINTA, 45,
SAO PAULO, SAO PAULO - BRASIL","192192450600000010","192","192","4506","00","0010",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",74.00,148.00,RUA MARIA JACINTA,"45",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,513234","-46,3812589","0"
"RUA GAETANO LATILLO, 46,
SAO PAULO, SAO PAULO - BRASIL","192192450618000011","192","192","4506","00","0011",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",221.00,221.00,RUA GAETANO LATILLO,"46",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5126246","-46,3813289","0"
"RUA GAETANO LATILLO, 47,
SAO PAULO, SAO PAULO - BRASIL","192192450618000012","192","192","4506","00","0012",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",203.00,127.00,RUA GAETANO LATILLO,"47",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5127523","-46,3813622","0"
"RUA GAETANO LATILLO, 48,
SAO PAULO, SAO PAULO - BRASIL","192192450618000013","192","192","4506","00","0013",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",198.00,124.00,RUA GAETANO LATILLO,"48",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5127502","-46,3812496","0"
"RUA GAETANO LATILLO, 49,
SAO PAULO, SAO PAULO - BRASIL","192192450618000014","192","192","4506","00","0014",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",210.00,131.00,RUA GAETANO LATILLO,"49",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5127559","-46,380988","0"
"RUA GAETANO LATILLO, 50,
SAO PAULO, SAO PAULO - BRASIL","192192450618000015","192","192","4506","00","0015",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",302.00,126.00,RUA GAETANO LATILLO,"50",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5127916","-46,38117","0"
"RUA GAETANO LATILLO, 51,
SAO PAULO, SAO PAULO - BRASIL","192192450618000016","192","192","4506","00","0016",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",302.00,126.00,RUA GAETANO LATILLO,"51",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5127788","-46,3810963","0"
"RUA GAETANO LATILLO, 52,
SAO PAULO, SAO PAULO - BRASIL","192192450618000017","192","192","4506","00","0017",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",298.00,124.00,RUA GAETANO LATILLO,"52",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,512876","-46,3811113","0"
"RUA GAETANO LATILLO, 53,
SAO PAULO, SAO PAULO - BRASIL","192192450618000018","192","192","4506","00","0018",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",205.00,128.00,RUA GAETANO LATILLO,"53",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5128764","-46,3811002","0"
"RUA GAETANO LATILLO, 54,
SAO PAULO, SAO PAULO - BRASIL","192192450618000019","192","192","4506","00","0019",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",203.00,127.00,RUA GAETANO LATILLO,"54",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5129161","-46,3810263","0"
"RUA GAETANO LATILLO, 55,
SAO PAULO, SAO PAULO - BRASIL","192192450618000020","192","192","4506","00","0020",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",300.00,125.00,RUA GAETANO LATILLO,"55",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5129741","-46,3810181","0"
"RUA GAETANO LATILLO, 56,
SAO PAULO, SAO PAULO - BRASIL","192192450618000021","192","192","4506","00","0021",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",229.00,143.00,RUA GAETANO LATILLO,"56",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5129614","-46,3809778","0"
"RUA CRISTOVAO BENITEZ, 30,
SAO PAULO, SAO PAULO - BRASIL","192193450588000001","192","193","4505","00","0001",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",280.00,175.00,RUA CRISTOVAO BENITEZ,"30",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5135049","-46,3816269","0"
"RUA CRISTOVAO BENITEZ, 31,
SAO PAULO, SAO PAULO - BRASIL","192193450588000002","192","193","4505","00","0002",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",102.00,127.00,RUA CRISTOVAO BENITEZ,"31",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5134658","-46,3816306","0"
"RUA CRISTOVAO BENITEZ, 32,
SAO PAULO, SAO PAULO - BRASIL","192193450588000003","192","193","4505","00","0003",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",203.00,127.00,RUA CRISTOVAO BENITEZ,"32",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5133835","-46,3816539","0"
"RUA CRISTOVAO BENITEZ, 33,
SAO PAULO, SAO PAULO - BRASIL","192193450588000004","192","193","4505","00","0004",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,126.00,RUA CRISTOVAO BENITEZ,"33",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5133519","-46,3816163","0"
"RUA CRISTOVAO BENITEZ, 34,
SAO PAULO, SAO PAULO - BRASIL","192193450588000005","192","193","4505","00","0005",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",98.00,123.00,RUA CRISTOVAO BENITEZ,"34",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5133077","-46,3815695","0"
"RUA CRISTOVAO BENITEZ, 35,
SAO PAULO, SAO PAULO - BRASIL","192193450588000006","192","193","4505","00","0006",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",293.00,183.00,RUA CRISTOVAO BENITEZ,"35",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5133479","-46,3814293","0"
"RUA CRISTOVAO BENITEZ, 1,
SAO PAULO, SAO PAULO - BRASIL","192194450588000001","192","194","4505","00","0001",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",71.00,178.00,RUA CRISTOVAO BENITEZ,"1",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5132832","-46,3819495","0"
"RUA CRISTOVAO BENITEZ, 2,
SAO PAULO, SAO PAULO - BRASIL","192194450588000002","192","194","4505","00","0002",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",198.00,124.00,RUA CRISTOVAO BENITEZ,"2",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5130559","-46,3819384","0"
"RUA CRISTOVAO BENITEZ, 3,
SAO PAULO, SAO PAULO - BRASIL","192194450588000003","192","194","4505","00","0003",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",205.00,128.00,RUA CRISTOVAO BENITEZ,"3",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5132135","-46,3818615","0"
"RUA CRISTOVAO BENITEZ, 4,
SAO PAULO, SAO PAULO - BRASIL","192194450588000004","192","194","4505","00","0004",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",194.00,121.00,RUA CRISTOVAO BENITEZ,"4",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5129861","-46,381806","0"
"RUA CRISTOVAO BENITEZ, 5,
SAO PAULO, SAO PAULO - BRASIL","192194450588000005","192","194","4505","00","0005",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",126.00,126.00,RUA CRISTOVAO BENITEZ,"5",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5129658","-46,3818284","0"
"RUA CRISTOVAO BENITEZ, 6,
SAO PAULO, SAO PAULO - BRASIL","192194450588000006","192","194","4505","00","0006",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,125.00,RUA CRISTOVAO BENITEZ,"6",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5129307","-46,3818329","0"
"RUA CRISTOVAO BENITEZ, 7,
SAO PAULO, SAO PAULO - BRASIL","192194450588000007","192","194","4505","00","0007",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",202.00,126.00,RUA CRISTOVAO BENITEZ,"7",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5128582","-46,3817046","0"
"RUA CRISTOVAO BENITEZ, 8,
SAO PAULO, SAO PAULO - BRASIL","192194450588000008","192","194","4505","00","0008",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,126.00,RUA CRISTOVAO BENITEZ,"8",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5128431","-46,3818072","0"
"RUA CRISTOVAO BENITEZ, 9,
SAO PAULO, SAO PAULO - BRASIL","192194450588000009","192","194","4505","00","0009",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,125.00,RUA CRISTOVAO BENITEZ,"9",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5127557","-46,3817697","0"
"RUA CRISTOVAO BENITEZ, 10,
SAO PAULO, SAO PAULO - BRASIL","192194450588000010","192","194","4505","00","0010",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",63.00,126.00,RUA CRISTOVAO BENITEZ,"10",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5127361","-46,3817134","0"
"RUA CRISTOVAO BENITEZ, 11,
SAO PAULO, SAO PAULO - BRASIL","192194450588000011","192","194","4505","00","0011",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",300.00,125.00,RUA CRISTOVAO BENITEZ,"11",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5127045","-46,3816759","0"
"RUA CRISTOVAO BENITEZ, 12,
SAO PAULO, SAO PAULO - BRASIL","192194450588000012","192","194","4505","00","0012",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",198.00,124.00,RUA CRISTOVAO BENITEZ,"12",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5129492","-46,3816623","0"
"RUA CRISTOVAO BENITEZ, 13,
SAO PAULO, SAO PAULO - BRASIL","192194450588000013","192","194","4505","00","0013",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",98.00,122.00,RUA CRISTOVAO BENITEZ,"13",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5126488","-46,3816759","0"
"RUA CRISTOVAO BENITEZ, 14,
SAO PAULO, SAO PAULO - BRASIL","192194450588000014","192","194","4505","00","0014",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",202.00,126.00,RUA CRISTOVAO BENITEZ,"14",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5126787","-46,3815303","0"
"RUA CRISTOVAO BENITEZ, 15,
SAO PAULO, SAO PAULO - BRASIL","192194450588000015","192","194","4505","00","0015",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",203.00,127.00,RUA CRISTOVAO BENITEZ,"15",,0.00,0.00,,U,,,LOTE NOVO SEM FILIACAO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,,"2021","-23,5125921","-46,3816197","0"
